,month,inventory,counts,ln_area,year,min,median,max,mean,ls_binom
2638,5,nasa,0,1.4811385232639422,2004,8.920000076293945,59.339500427246094,421.9200134277344,75.55538663533964,0
2639,6,nasa,0,1.4811385232639422,2004,1.6390000581741333,28.23150062561035,244.26800537109375,36.44634095777762,0
2640,7,nasa,0,1.4811385232639422,2004,0.0,5.906499862670898,86.12100219726562,8.499305723515997,0
2641,8,nasa,0,1.4811385232639422,2004,1.2200000286102295,41.9015007019043,498.66900634765625,64.18969404325892,0
2642,9,nasa,0,1.4811385232639422,2004,0.0,23.557498931884766,527.3939819335938,51.84201160942575,0
2643,10,nasa,0,1.4811385232639422,2004,6.98199987411499,55.257999420166016,520.5599975585938,91.20783808997305,0
2644,11,nasa,0,1.4811385232639422,2004,0.9049999713897705,34.01850128173828,804.2130126953125,69.40858009121692,0
2645,12,nasa,0,1.4811385232639422,2004,6.39300012588501,72.38800048828125,803.968994140625,121.0788127980098,0
2646,1,nasa,0,1.4811385232639422,2005,2.447000026702881,41.797000885009766,849.6669921875,87.79880450556286,0
2647,2,nasa,0,1.4811385232639422,2005,0.0,16.120498657226562,177.55999755859375,25.711928166678184,0
2648,3,nasa,0,1.4811385232639422,2005,8.97599983215332,55.63949966430664,691.02197265625,104.32989254370811,0
2649,4,nasa,0,1.4811385232639422,2005,6.618000030517578,52.596500396728516,560.9879760742188,83.92884907746527,0
2650,5,nasa,0,1.4811385232639422,2005,10.307000160217285,95.93150329589844,422.927001953125,107.82483069587451,0
2651,6,nasa,0,1.4811385232639422,2005,0.010999999940395355,36.70500183105469,320.1629943847656,50.15227437633889,0
2652,7,nasa,0,1.4811385232639422,2005,0.0,9.82800006866455,246.35299682617188,18.10783096365144,0
2653,8,nasa,0,1.4811385232639422,2005,0.0,2.817500114440918,122.96600341796875,6.744816140902494,0
2654,9,nasa,1,1.4811385232639422,2005,0.0,11.117500305175781,359.6470031738281,24.645800221131918,1
2655,10,nasa,0,1.4811385232639422,2005,6.166999816894531,43.130001068115234,667.551025390625,82.32700746320226,0
2656,11,nasa,1,1.4811385232639422,2005,18.865999221801758,89.35400390625,730.1480102539062,144.47623695667195,1
2657,12,nasa,0,1.4811385232639422,2005,20.420000076293945,117.14099884033203,1253.115966796875,190.69174556008568,0
2658,1,nasa,6,1.4811385232639422,2006,12.878999710083008,136.13800048828125,1543.2969970703125,256.9671066270472,1
2659,2,nasa,1,1.4811385232639422,2006,0.16599999368190765,43.64400100708008,462.7969970703125,74.88512369566719,1
2660,3,nasa,0,1.4811385232639422,2006,5.349999904632568,57.37200164794922,738.0150146484375,96.83658696703752,0
2661,4,nasa,0,1.4811385232639422,2006,14.086999893188477,59.208499908447266,358.39300537109375,71.69476021007533,0
2662,5,nasa,0,1.4811385232639422,2006,2.996000051498413,45.891502380371094,361.8800048828125,55.38527486006496,0
2663,6,nasa,0,1.4811385232639422,2006,1.1399999856948853,43.50899887084961,310.7080078125,48.78910838919218,0
2664,7,nasa,0,1.4811385232639422,2006,0.0,5.619999885559082,108.40699768066406,8.264526898624835,0
2665,8,nasa,0,1.4811385232639422,2006,0.0,3.4210000038146973,127.24400329589844,5.26339208589593,0
2666,9,nasa,0,1.4811385232639422,2006,0.0,15.468500137329102,212.41600036621094,22.733225070831317,0
2667,10,nasa,0,1.4811385232639422,2006,0.6389999985694885,24.27050018310547,284.99700927734375,36.20558142146362,0
2668,11,nasa,1,1.4811385232639422,2006,12.789999961853027,121.572998046875,2122.509033203125,282.36352014373574,1
2669,12,nasa,3,1.4811385232639422,2006,8.854999542236328,89.41700744628906,935.9860229492188,159.77700228042292,1
2670,1,nasa,0,1.4811385232639422,2007,0.0,41.40549850463867,804.823974609375,95.93770299219128,0
2671,2,nasa,2,1.4811385232639422,2007,7.491000175476074,61.05449676513672,914.0560302734375,117.28591666090803,1
2672,3,nasa,2,1.4811385232639422,2007,0.0,37.93199920654297,1088.89599609375,95.89351116025153,1
2673,4,nasa,0,1.4811385232639422,2007,0.0,36.894500732421875,473.0870056152344,57.16460939119619,0
2674,5,nasa,0,1.4811385232639422,2007,0.0,24.437000274658203,174.0240020751953,30.31393606177873,0
2675,6,nasa,0,1.4811385232639422,2007,2.065000057220459,29.38249969482422,361.4159851074219,38.166527019556355,0
2676,7,nasa,1,1.4811385232639422,2007,0.0,10.547499656677246,326.8059997558594,19.82673968626909,1
2677,8,nasa,0,1.4811385232639422,2007,0.0,12.394000053405762,145.81300354003906,15.758782651509916,0
2678,9,nasa,0,1.4811385232639422,2007,0.0,18.573999404907227,219.16400146484375,24.749743020523805,0
2679,10,nasa,1,1.4811385232639422,2007,10.3149995803833,64.40150451660156,980.802978515625,108.72989945408058,1
2680,11,nasa,2,1.4811385232639422,2007,6.539000034332275,62.79899978637695,576.7249755859375,98.01634303088936,1
2681,12,nasa,8,1.4811385232639422,2007,6.614999771118164,106.01249694824219,1170.739013671875,191.76579020109185,1
2682,1,nasa,4,1.4811385232639422,2008,5.9079999923706055,88.406005859375,847.3400268554688,144.42568758206068,1
2683,2,nasa,1,1.4811385232639422,2008,0.0,46.80149841308594,613.6170043945312,85.51349250224587,1
2684,3,nasa,0,1.4811385232639422,2008,0.0010000000474974513,49.03849792480469,684.4310302734375,100.07601409715984,0
2685,4,nasa,0,1.4811385232639422,2008,0.0,28.44300079345703,472.0119934082031,56.82435992675005,0
2686,5,nasa,1,1.4811385232639422,2008,0.9620000123977661,40.813499450683594,371.9169921875,46.561377064473774,1
2687,6,nasa,0,1.4811385232639422,2008,0.02199999988079071,25.092998504638672,366.5419921875,37.07220907331905,0
2688,7,nasa,2,1.4811385232639422,2008,0.0,4.128499984741211,152.2050018310547,7.778564132575496,1
2689,8,nasa,1,1.4811385232639422,2008,0.0,15.66200065612793,577.9650268554688,36.44112794554626,1
2690,9,nasa,0,1.4811385232639422,2008,0.0,7.064000129699707,136.87899780273438,12.414268191555525,0
2691,10,nasa,1,1.4811385232639422,2008,0.041999999433755875,23.805500030517578,404.4200134277344,48.2389909128602,1
2692,11,nasa,2,1.4811385232639422,2008,7.918000221252441,63.746002197265625,1246.9510498046875,143.6712390297837,1
2693,12,nasa,2,1.4811385232639422,2008,7.952000141143799,96.76249694824219,968.948974609375,147.8729700780872,1
2694,1,nasa,12,1.4811385232639422,2009,0.0,57.50199890136719,1036.719970703125,123.17235332734434,1
2695,2,nasa,0,1.4811385232639422,2009,1.8209999799728394,35.961997985839844,718.9949951171875,59.01037851565199,0
2696,3,nasa,0,1.4811385232639422,2009,9.57800006866455,77.77149963378906,785.6619873046875,115.75089834842098,0
2697,4,nasa,1,1.4811385232639422,2009,3.2239999771118164,40.33000183105469,403.24798583984375,63.67207691244558,1
2698,5,nasa,0,1.4811385232639422,2009,1.9390000104904175,49.15550231933594,491.77099609375,75.02330523115197,0
2699,6,nasa,0,1.4811385232639422,2009,0.0,38.91550064086914,267.0400085449219,43.71613485591873,0
2700,7,nasa,1,1.4811385232639422,2009,0.0,4.598999977111816,201.81100463867188,10.029321574182848,1
2701,8,nasa,3,1.4811385232639422,2009,0.0,18.601999282836914,203.87399291992188,22.282500345518624,1
2702,9,nasa,0,1.4811385232639422,2009,0.0,8.529000282287598,370.2489929199219,25.865975485453667,0
2703,10,nasa,2,1.4811385232639422,2009,4.493000030517578,61.19850158691406,870.5280151367188,103.3896759035312,1
2704,11,nasa,12,1.4811385232639422,2009,2.555000066757202,47.98249816894531,1638.7010498046875,146.805922189206,1
2705,12,nasa,0,1.4811385232639422,2009,1.878000020980835,50.365501403808594,464.0589904785156,79.96368599267501,0
2706,1,nasa,9,1.4811385232639422,2010,21.274999618530273,81.34649658203125,1001.2169799804688,148.02147398244765,1
2707,2,nasa,0,1.4811385232639422,2010,0.8199999928474426,42.965999603271484,525.31298828125,76.80101582475295,0
2708,3,nasa,5,1.4811385232639422,2010,0.40799999237060547,42.856998443603516,665.3909912109375,95.23899523184299,1
2709,4,nasa,2,1.4811385232639422,2010,0.33899998664855957,61.90149688720703,599.697021484375,99.96629465828208,1
2710,5,nasa,0,1.4811385232639422,2010,11.038999557495117,65.08499908447266,500.3810119628906,87.42696600096745,0
2711,6,nasa,5,1.4811385232639422,2010,4.046000003814697,67.08650207519531,530.8900146484375,82.11863381936287,1
2712,7,nasa,2,1.4811385232639422,2010,0.0,5.769999980926514,97.58999633789062,7.243988515824753,1
2713,8,nasa,2,1.4811385232639422,2010,0.0,8.550999641418457,194.95399475097656,11.970860902840164,1
2714,9,nasa,0,1.4811385232639422,2010,0.0,38.201499938964844,732.7999877929688,65.30521387602792,0
2715,10,nasa,3,1.4811385232639422,2010,8.654000282287598,65.2135009765625,788.2940063476562,101.54957328450003,1
2716,11,nasa,0,1.4811385232639422,2010,5.559000015258789,73.4530029296875,858.2470092773438,124.65077568930965,0
2717,12,nasa,45,1.4811385232639422,2010,22.902999877929688,120.76249694824219,1302.2869873046875,201.55583580955013,1
2718,1,nasa,68,1.4811385232639422,2011,4.176000118255615,61.19000244140625,986.7109985351562,122.94843134544952,1
2719,2,nasa,26,1.4811385232639422,2011,0.0,46.6510009765625,551.4660034179688,85.90611395204202,1
2720,3,nasa,59,1.4811385232639422,2011,5.058000087738037,111.19599914550781,1271.8719482421875,187.04343169096813,1
2721,4,nasa,16,1.4811385232639422,2011,0.26899999380111694,65.64399719238281,865.0689697265625,114.60377651855435,1
2722,5,nasa,12,1.4811385232639422,2011,10.020999908447266,82.20149993896484,435.114990234375,90.08102411719992,1
2723,6,nasa,6,1.4811385232639422,2011,0.10100000351667404,33.68600082397461,326.4320068359375,39.40885218713289,1
2724,7,nasa,4,1.4811385232639422,2011,0.0,14.205499649047852,273.20098876953125,21.65923657660148,1
2725,8,nasa,0,1.4811385232639422,2011,0.0,1.5579999685287476,144.08599853515625,3.823339567065165,0
2726,9,nasa,1,1.4811385232639422,2011,0.0,3.6694998741149902,420.489990234375,20.569872503627945,1
2727,10,nasa,3,1.4811385232639422,2011,5.828999996185303,39.01000213623047,544.4229736328125,71.45834341095986,1
2728,11,nasa,10,1.4811385232639422,2011,1.7890000343322754,56.4995002746582,955.3690185546875,123.47109736714809,1
2729,12,nasa,12,1.4811385232639422,2011,0.08399999886751175,40.005001068115234,486.0509948730469,77.41658316633267,1
2730,1,nasa,57,1.4811385232639422,2012,8.859000205993652,82.99200439453125,1091.6190185546875,162.22835325824062,1
2731,2,nasa,19,1.4811385232639422,2012,1.0269999504089355,47.24500274658203,687.7529907226562,92.71524082648055,1
2732,3,nasa,68,1.4811385232639422,2012,12.093999862670898,116.44650268554688,1358.2349853515625,198.2161391749015,1
2733,4,nasa,13,1.4811385232639422,2012,10.678999900817871,62.29499816894531,597.4249877929688,91.41431138138346,1
2734,5,nasa,6,1.4811385232639422,2012,0.0,33.69879913330078,445.7032775878906,57.17198189482413,1
2735,6,nasa,2,1.4811385232639422,2012,0.004000000189989805,62.22599792480469,419.0090026855469,76.29705099854883,1
2736,7,nasa,5,1.4811385232639422,2012,0.0,17.560501098632812,186.23800659179688,21.394212994955428,1
2737,8,nasa,2,1.4811385232639422,2012,0.0,0.777999997138977,33.400001525878906,1.8433108134372194,1
2738,9,nasa,0,1.4811385232639422,2012,0.0,0.9724999666213989,46.12699890136719,2.6717753934593325,0
2739,10,nasa,12,1.4811385232639422,2012,2.4070000648498535,67.28199768066406,852.666015625,132.22204754336258,1
2740,11,nasa,37,1.4811385232639422,2012,6.1529998779296875,85.69650268554688,1328.362060546875,160.78976919355952,1
2741,12,nasa,48,1.4811385232639422,2012,9.67509937286377,120.00920104980469,1144.9014892578125,203.5863969317946,1
2742,1,nasa,10,1.4811385232639422,2013,1.5089999437332153,43.68250274658203,685.7100219726562,82.3736092875406,1
2743,2,nasa,7,1.4811385232639422,2013,0.0,22.286998748779297,533.739013671875,52.12896482620413,1
2744,3,nasa,6,1.4811385232639422,2013,0.07100000232458115,34.524497985839844,774.2979736328125,75.01199813419943,1
2745,4,nasa,10,1.4811385232639422,2013,0.0,42.340999603271484,697.4180297851562,80.52968868772027,1
2746,5,nasa,7,1.4811385232639422,2013,4.906000137329102,48.57550048828125,375.7959899902344,69.35232965931864,1
2747,6,nasa,4,1.4811385232639422,2013,1.9859999418258667,38.54450225830078,388.52301025390625,45.47484192522977,1
2748,7,nasa,1,1.4811385232639422,2013,0.0,0.6779999732971191,40.42599868774414,2.713037065510331,1
2749,8,nasa,12,1.4811385232639422,2013,0.0010000000474974513,20.362998962402344,299.8919982910156,28.065566477783154,1
2750,9,nasa,27,1.4811385232639422,2013,0.041999999433755875,77.84200286865234,641.7899780273438,122.12703855987837,1
2751,10,nasa,1,1.4811385232639422,2013,0.0,18.795000076293945,275.3609924316406,33.17960705894548,1
2752,11,nasa,4,1.4811385232639422,2013,3.924999952316284,46.29199981689453,693.4619750976562,82.25288508050583,1
2753,12,nasa,15,1.4811385232639422,2013,0.0,33.29349899291992,540.6610107421875,59.61574441987423,1
2754,1,nasa,13,1.4811385232639422,2014,0.38600000739097595,40.43250274658203,732.4520263671875,85.77275240135444,1
2755,2,nasa,50,1.4811385232639422,2014,1.3450000286102295,93.60249328613281,851.4400024414062,159.3398866698915,1
2756,3,nasa,63,1.4811385232639422,2014,12.244000434875488,92.80999755859375,1162.4580078125,173.12623522907884,1
2757,4,nasa,3,1.4811385232639422,2014,5.072999954223633,48.76900100708008,573.531005859375,83.15105210420842,1
2758,5,nasa,2,1.4811385232639422,2014,0.0,30.025001525878906,394.6050109863281,56.55002245871052,1
2759,6,nasa,3,1.4811385232639422,2014,0.0,27.864999771118164,267.7760009765625,36.835278315251195,1
2760,7,nasa,0,1.4811385232639422,2014,0.0,10.89799976348877,217.39700317382812,15.878012490498238,0
2761,8,nasa,9,1.4811385232639422,2014,0.0,19.423500061035156,178.1230010986328,25.328158472116648,1
2762,9,nasa,9,1.4811385232639422,2014,0.0,20.243999481201172,369.5870056152344,35.370175696220024,1
2763,10,nasa,9,1.4811385232639422,2014,0.0729999989271164,52.678001403808594,1006.5599975585938,118.39635305092945,1
2764,11,nasa,13,1.4811385232639422,2014,5.738999843597412,79.7594985961914,1205.83203125,139.7139537696082,1
2765,12,nasa,48,1.4811385232639422,2014,8.291000366210938,107.11599731445312,994.2830200195312,164.35844101997097,1
2766,1,nasa,22,1.4811385232639422,2015,0.0,46.058502197265625,698.6099853515625,86.65026604934006,1
2767,2,nasa,36,1.4811385232639422,2015,0.0020000000949949026,58.78900146484375,661.2269897460938,100.62651164397761,1
2768,3,nasa,21,1.4811385232639422,2015,1.13100004196167,51.045997619628906,668.0449829101562,85.50571833321816,1
2769,4,nasa,3,1.4811385232639422,2015,0.0,24.587499618530273,381.7850036621094,47.267992882316356,1
2770,5,nasa,8,1.4811385232639422,2015,0.009999999776482582,43.51300048828125,219.9929962158203,46.32472272130468,1
2771,6,nasa,2,1.4811385232639422,2015,0.0,9.97450065612793,153.65699768066406,12.331169882869187,1
2772,7,nasa,10,1.4811385232639422,2015,0.0,12.593500137329102,197.75999450683594,15.894887836016862,1
2773,8,nasa,9,1.4811385232639422,2015,0.0,6.578999996185303,417.4159851074219,20.634940138898486,1
2774,9,nasa,1,1.4811385232639422,2015,0.0,18.37900161743164,450.06201171875,31.51114729458918,1
2775,10,nasa,6,1.4811385232639422,2015,0.0,32.27199935913086,656.8699951171875,66.04843307304263,1
2776,11,nasa,24,1.4811385232639422,2015,8.935999870300293,63.8390007019043,1277.3709716796875,154.89883214705273,1
2777,12,nasa,145,1.4811385232639422,2015,11.380000114440918,154.2415008544922,2374.382080078125,283.5905949830696,1
2778,1,nasa,28,1.4811385232639422,2016,12.605999946594238,89.79399871826172,1252.0909423828125,156.74801326791513,1
2779,2,nasa,17,1.4811385232639422,2016,1.6130000352859497,39.45500183105469,811.8350219726562,97.2236196530993,1
2780,3,nasa,25,1.4811385232639422,2016,10.536999702453613,93.95950317382812,1252.4210205078125,155.11561053140764,1
2781,4,nasa,3,1.4811385232639422,2016,2.424999952316284,27.11549949645996,262.57501220703125,43.15452888535692,1
2782,5,nasa,2,1.4811385232639422,2016,2.875,36.30099868774414,209.1320037841797,40.91136583511851,1
2783,6,nasa,0,1.4811385232639422,2016,0.1940000057220459,26.26449966430664,259.7799987792969,36.26241707553037,0
2784,7,nasa,4,1.4811385232639422,2016,0.0,17.152999877929688,219.27699279785156,23.182809584686616,1
2785,8,nasa,0,1.4811385232639422,2016,0.0,1.9765000343322754,67.13500213623047,4.758879288749914,0
2786,9,nasa,0,1.4811385232639422,2016,0.0,10.432499885559082,411.4429931640625,28.959092754474465,0
2787,10,nasa,6,1.4811385232639422,2016,14.270999908447266,128.93701171875,1784.2459716796875,218.4759519038076,1
2788,11,nasa,8,1.4811385232639422,2016,0.014000000432133675,57.04800033569336,1670.06494140625,143.34183885011402,1
2789,12,nasa,4,1.4811385232639422,2016,8.720000267028809,86.66799926757812,757.364013671875,138.628152857439,1
2790,1,nasa,17,1.4811385232639422,2017,12.041999816894531,80.55149841308594,813.135986328125,115.57615230460922,1
2791,2,nasa,39,1.4811385232639422,2017,12.406999588012695,105.23600006103516,1193.6529541015625,179.93706378273788,1
2792,3,nasa,48,1.4811385232639422,2017,11.059000015258789,110.18049621582031,1254.0260009765625,189.41982240342753,1
2793,4,nasa,20,1.4811385232639422,2017,15.031000137329102,70.91349792480469,1290.510009765625,113.58933384009399,1
2794,5,nasa,5,1.4811385232639422,2017,0.7409999966621399,34.80350112915039,331.47198486328125,50.83760624697671,1
2795,6,nasa,5,1.4811385232639422,2017,0.4819999933242798,30.333999633789062,401.07000732421875,39.74799599198397,1
2796,7,nasa,0,1.4811385232639422,2017,0.0,0.6690000295639038,50.314998626708984,1.6691532310310275,0
2797,8,nasa,1,1.4811385232639422,2017,0.0,3.816999912261963,40.948001861572266,4.715140410130606,1
2798,9,nasa,0,1.4811385232639422,2017,0.0,20.079999923706055,316.2669982910156,34.49020670651648,0
2799,10,nasa,4,1.4811385232639422,2017,3.513000011444092,52.24800109863281,886.5289916992188,108.92808893649368,1
2800,11,nasa,1,1.4811385232639422,2017,11.347000122070312,87.61650085449219,1816.1650390625,181.15114712182987,1
2801,12,nasa,3,1.4811385232639422,2017,1.2740000486373901,54.41600036621094,694.47998046875,93.1890159629604,1
2802,1,nasa,5,1.4811385232639422,2018,4.300000190734863,78.552001953125,1696.97802734375,153.62271093911963,1
2803,2,nasa,1,1.4811385232639422,2018,0.0,45.21949768066406,799.8419799804688,80.15698638656623,1
2804,3,nasa,0,1.4811385232639422,2018,5.77400016784668,64.61199951171875,924.3519897460938,90.78457777624214,0
2805,4,nasa,2,1.4811385232639422,2018,4.252999782562256,63.45600128173828,941.0469970703125,110.71545677562021,1
2806,5,nasa,2,1.4811385232639422,2018,0.8799999952316284,28.145999908447266,156.0240020751953,31.1508080816806,1
2807,6,nasa,2,1.4811385232639422,2018,0.0,26.825000762939453,261.77398681640625,32.60580644046714,1
2808,7,nasa,0,1.4811385232639422,2018,0.0,0.7889999747276306,133.04299926757812,3.2838678434455115,0
2809,8,nasa,1,1.4811385232639422,2018,0.0,2.3364999294281006,78.00800323486328,6.2809314750190035,1
2810,9,nasa,2,1.4811385232639422,2018,0.0,2.4739999771118164,387.8269958496094,23.018416142630088,1
2811,10,nasa,1,1.4811385232639422,2018,3.553999900817871,42.6879997253418,624.56201171875,71.60916229009743,1
2812,11,nasa,0,1.4811385232639422,2018,2.325000047683716,51.41600036621094,1113.7769775390625,104.94480339990325,0
2813,12,nasa,2,1.4811385232639422,2018,13.130000114440918,86.86149597167969,1668.8599853515625,157.10303365351393,1
2814,1,nasa,0,1.4811385232639422,2019,15.222000122070312,63.15549850463867,1019.2470092773438,104.66345622279042,0
2815,2,nasa,0,1.4811385232639422,2019,12.496000289916992,106.95899963378906,998.0020141601562,149.56126045193835,0
2816,3,nasa,0,1.4811385232639422,2019,1.687000036239624,36.152000427246094,362.87298583984375,45.97897951074563,0
2817,4,nasa,0,1.4811385232639422,2019,7.8429999351501465,72.77200317382812,733.9650268554688,112.83507532305991,0
2818,5,nasa,0,1.4811385232639422,2019,3.7760000228881836,56.15399932861328,285.8590087890625,55.898326826065926,0
2819,6,nasa,0,1.4811385232639422,2019,0.0,15.250499725341797,217.2729949951172,21.672301499550827,0
2820,7,nasa,0,1.4811385232639422,2019,0.0,6.064000129699707,209.14999389648438,14.731681034482758,0
2821,8,nasa,0,1.4811385232639422,2019,0.20200000703334808,18.404998779296875,231.72900390625,20.844091199640662,0
2822,9,nasa,0,1.4811385232639422,2019,2.1559998989105225,52.69300079345703,509.72601318359375,78.58747667749292,0
2823,10,nasa,1,1.4811385232639422,2019,1.5859999656677246,33.82250213623047,631.5759887695312,69.80178028470735,1
2824,2,slidod,23,0.9361482596240616,1996,14.192999839782715,76.24749755859375,1415.2440185546875,170.02449128792495,1
2825,3,slidod,0,0.9361482596240616,1996,8.494000434875488,38.18550109863281,486.2749938964844,58.259999086145974,0
2826,4,slidod,0,0.9361482596240616,1996,14.291999816894531,62.58300018310547,840.4660034179688,116.94093456805166,0
2827,5,slidod,0,0.9361482596240616,1996,12.46399974822998,71.05549621582031,454.302001953125,92.28879310344827,0
2828,6,slidod,0,0.9361482596240616,1996,0.0,24.845500946044922,149.01600646972656,28.040516099061776,0
2829,7,slidod,0,0.9361482596240616,1996,0.0,6.3485002517700195,107.33399963378906,10.121484517789693,0
2830,8,slidod,0,0.9361482596240616,1996,0.0,6.213500022888184,72.57499694824219,7.6502818668514685,0
2831,9,slidod,0,0.9361482596240616,1996,0.8569999933242798,16.85650062561035,210.38699340820312,33.12367491166078,0
2832,10,slidod,0,0.9361482596240616,1996,5.611000061035156,46.15800094604492,718.5180053710938,97.45031680272938,0
2833,11,slidod,11,0.9361482596240616,1996,11.666999816894531,95.91400146484375,999.5280151367188,173.9039082490557,1
2834,12,slidod,0,0.9361482596240616,1996,18.047000885009766,162.60650634765625,1629.0419921875,301.5018277080541,0
2835,1,slidod,0,0.9361482596240616,1997,19.729999542236328,93.25250244140625,856.7340087890625,156.59912270013402,0
2836,2,slidod,0,0.9361482596240616,1997,0.0,37.5629997253418,486.3399963378906,68.44207688558548,0
2837,3,slidod,0,0.9361482596240616,1997,0.0,41.87649917602539,1230.3370361328125,111.8477976117948,0
2838,4,slidod,0,0.9361482596240616,1997,8.925000190734863,62.6245002746582,566.6859741210938,89.5766418910686,0
2839,5,slidod,0,0.9361482596240616,1997,2.5460000038146973,31.202999114990234,247.72900390625,42.329295875472155,0
2840,6,slidod,0,0.9361482596240616,1997,2.1600000858306885,38.98200225830078,419.3450012207031,47.934339588156455,0
2841,7,slidod,0,0.9361482596240616,1997,0.0,24.20599937438965,159.99600219726562,30.369884321311076,0
2842,8,slidod,0,0.9361482596240616,1997,0.0,11.671499252319336,122.9800033569336,19.674033980138905,0
2843,9,slidod,0,0.9361482596240616,1997,0.007000000216066837,27.274999618530273,472.5570068359375,57.16511057633727,0
2844,10,slidod,0,0.9361482596240616,1997,1.371999979019165,41.51599884033203,712.81201171875,101.79111581576703,0
2845,11,slidod,0,0.9361482596240616,1997,5.464000225067139,42.198997497558594,660.0960083007812,84.23929267698307,0
2846,12,slidod,0,0.9361482596240616,1997,0.027000000700354576,36.50149917602539,549.5479736328125,70.79295113927135,0
2847,1,slidod,0,0.9361482596240616,1998,18.357999801635742,109.68550109863281,1136.6109619140625,187.47669672231024,0
2848,2,slidod,0,0.9361482596240616,1998,0.3330000042915344,63.22249984741211,985.6090087890625,124.89633849153162,0
2849,3,slidod,0,0.9361482596240616,1998,10.70300006866455,58.777496337890625,660.7630004882812,101.36333313025466,0
2850,4,slidod,0,0.9361482596240616,1998,5.464000225067139,42.624000549316406,288.7030029296875,55.68576748507372,0
2851,5,slidod,0,0.9361482596240616,1998,18.13800048828125,121.01449584960938,369.34600830078125,132.75959546728402,0
2852,6,slidod,0,0.9361482596240616,1998,2.3540000915527344,33.52349853515625,199.4739990234375,39.10358916169124,0
2853,7,slidod,0,0.9361482596240616,1998,0.0,11.843999862670898,132.5449981689453,15.366501157548434,0
2854,8,slidod,0,0.9361482596240616,1998,0.0,2.0160000324249268,40.95199966430664,3.3127774879675886,0
2855,9,slidod,0,0.9361482596240616,1998,0.21899999678134918,26.645999908447266,164.2899932861328,29.56475036554161,0
2856,10,slidod,0,0.9361482596240616,1998,0.0,17.279499053955078,368.1260070800781,48.59184232971853,0
2857,11,slidod,0,0.9361482596240616,1998,16.145999908447266,111.30949401855469,1210.949951171875,212.03350798099183,0
2858,12,slidod,0,0.9361482596240616,1998,3.4089999198913574,70.5895004272461,1590.9449462890625,173.4034056293408,0
2859,1,slidod,0,0.9361482596240616,1999,12.751999855041504,66.61299896240234,940.8790283203125,143.52938040696966,0
2860,2,slidod,0,0.9361482596240616,1999,12.848999977111816,99.72549438476562,1463.7659912109375,202.25298525648836,0
2861,3,slidod,0,0.9361482596240616,1999,1.7769999504089355,32.686500549316406,644.7579956054688,86.86357682466188,0
2862,4,slidod,0,0.9361482596240616,1999,0.0,27.19499969482422,307.5450134277344,41.0252261788717,0
2863,5,slidod,0,0.9361482596240616,1999,0.0,26.250999450683594,403.44500732421875,55.733474473010844,0
2864,6,slidod,0,0.9361482596240616,1999,0.0,18.441499710083008,203.70700073242188,24.16325431034483,0
2865,7,slidod,0,0.9361482596240616,1999,0.0,2.6449999809265137,78.31199645996094,6.174118226057025,0
2866,8,slidod,0,0.9361482596240616,1999,0.0,24.870500564575195,133.08799743652344,30.13022800657975,0
2867,9,slidod,0,0.9361482596240616,1999,0.0,0.0,43.709999084472656,1.5796959245918119,0
2868,10,slidod,0,0.9361482596240616,1999,0.0,36.62950134277344,364.6059875488281,52.53075880346046,0
2869,11,slidod,0,0.9361482596240616,1999,0.0,49.81800079345703,1575.7679443359375,136.5856585841355,0
2870,12,slidod,0,0.9361482596240616,1999,0.0,44.72999954223633,995.8070068359375,108.28924241501157,0
2871,1,slidod,0,0.9361482596240616,2000,16.847000122070312,90.84049987792969,1084.050048828125,167.8577738515901,0
2872,2,slidod,0,0.9361482596240616,2000,17.48699951171875,76.41100311279297,854.4199829101562,122.8158279517485,0
2873,3,slidod,0,0.9361482596240616,2000,9.0649995803833,53.43199920654297,468.1499938964844,74.29855611063726,0
2874,4,slidod,0,0.9361482596240616,2000,0.6539999842643738,31.959999084472656,246.65899658203125,51.97115267454612,0
2875,5,slidod,0,0.9361482596240616,2000,2.703000068664551,31.273500442504883,459.1960144042969,56.501580205921776,0
2876,6,slidod,0,0.9361482596240616,2000,0.0,16.09749984741211,450.42401123046875,31.79423243877178,0
2877,7,slidod,0,0.9361482596240616,2000,0.0,7.557499885559082,71.54900360107422,9.082991272694041,0
2878,8,slidod,0,0.9361482596240616,2000,0.0,0.996999979019165,56.53900146484375,2.16050608474473,0
2879,9,slidod,0,0.9361482596240616,2000,0.0010000000474974513,21.975000381469727,221.29200744628906,28.25938413854027,0
2880,10,slidod,0,0.9361482596240616,2000,17.483999252319336,60.295501708984375,409.4460144042969,80.17542189594249,0
2881,11,slidod,0,0.9361482596240616,2000,2.513000011444092,32.118499755859375,344.1929931640625,56.01374588765688,0
2882,12,slidod,0,0.9361482596240616,2000,1.4570000171661377,34.946998596191406,525.4089965820312,73.70939441939808,0
2883,1,slidod,0,0.9361482596240616,2001,0.0,30.7810001373291,380.4859924316406,47.91821387230413,0
2884,2,slidod,0,0.9361482596240616,2001,2.5910000801086426,25.38050079345703,305.42401123046875,41.37639362739125,0
2885,3,slidod,0,0.9361482596240616,2001,6.888000011444092,38.81999969482422,446.1449890136719,65.76533751675399,0
2886,4,slidod,0,0.9361482596240616,2001,1.4509999752044678,49.27799987792969,405.92999267578125,68.84015169976848,0
2887,5,slidod,0,0.9361482596240616,2001,0.0,22.790000915527344,347.3739929199219,40.73846259290849,0
